date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200411,OH,6250,54221,,,1859,,572,,,,247,1859,60471,60471,60471,39,16,104,1526,372,1898
20200411,OK,1868,20790,,383,446,191,,,,865,94,446,22658,22658,22658,40,6,18,420,74,494
20200411,OR,1371,25853,,140,338,58,,46,,,48,338,27224,27224,27224,41,4,12,1547,50,1597
20200411,PA,21655,98498,,2115,,,,639,,,494,,120153,120153,120153,42,78,0,5458,1676,7134
20200411,PR,788,5583,1332,,,,,,,,42,,7703,6371,6371,72,3,0,462,63,525
20200411,RI,2349,15858,,183,,50,,26,,35,56,,18207,18207,18207,44,7,0,3577,334,3911
20200411,SC,3207,26886,,,496,,,,,,80,496,30093,30093,30093,45,8,0,1768,142,1910
20200411,SD,626,7378,2,,33,,,,,189,6,33,8006,8004,8004,46,0,4,267,90,357
20200411,TN,5114,61714,,,556,,,,,1386,101,556,66828,66828,66828,47,3,20,3777,252,4029
20200411,TX,12561,107972,,1514,,,,,,1617,254,,120533,120533,120533,48,28,0,3925,890,4815
20200411,UT,2206,40340,,,190,,,,,,18,190,42546,42546,42546,49,1,7,1680,104,1784
20200411,VA,5077,32922,517,1252,,426,,283,,,130,,38516,37999,37999,51,9,0,1972,568,2540
20200411,VI,51,299,20,3,,,,,,43,1,,370,350,350,78,0,0,26,1,27
20200411,VT,711,8547,,77,,,,,,15,25,,9258,9258,9258,50,1,0,994,32,1026
20200411,WA,10162,118236,,649,,191,,,,,494,,128398,128398,128398,53,18,0,1840,221,2061
20200411,WI,3213,34680,,444,950,179,257,,,,137,950,37893,37893,37893,55,9,46,1455,145,1600
20200411,WV,577,14875,,85,,40,,22,,63,5,,15452,15452,15452,54,0,0,874,23,897
20200411,WY,261,5198,,,37,,,,,129,0,37,5459,5459,5459,56,0,0,462,8,470
20200410,AK,246,7186,,,28,,,,,55,7,28,7432,7432,7432,2,0,1,198,11,209
20200410,AL,2968,18058,,,368,,,,,,80,368,21026,21026,21026,1,6,35,0,199,199
20200410,AR,1171,15949,,86,130,,43,33,39,312,23,130,17120,17120,17120,5,2,0,2117,52,2169
20200410,AS,0,3,2,,,,,,,,0,,5,3,3,60,0,0,0,0,0
20200410,AZ,3112,34622,,,,,,,,,97,,37734,37734,37734,4,8,0,462,94,556
20200410,CA,19472,145391,13900,2897,,1145,,,,,541,,178763,164863,164863,6,49,0,200,1163,1363
20200410,CO,6510,26143,,842,1312,,,,,,250,1312,32653,32653,32653,8,57,150,2599,855,3454
20200410,CT,10538,25750,,1562,,,,,,,448,,36288,36288,36288,9,68,0,2032,754,2786
20200410,DC,1660,7695,,,,,,,,426,38,,9355,9355,9355,11,6,0,494,137,631
20200410,DE,1326,10415,,181,,,,,,177,23,,11741,11741,11741,10,0,0,1732,119,1851
20200410,FL,17531,145299,1411,,2487,,,,,,390,2487,164241,162830,162830,12,36,219,9114,1167,10281
20200410,GA,11483,34664,,,2351,,,,,,416,2351,46147,46147,46147,13,37,192,4145,917,5062
20200410,GU,130,662,,14,,2,,2,,41,4,,792,792,792,66,0,0,69,2,71
20200410,HI,442,15707,,,42,,6,,2,251,6,42,16149,16149,16149,15,1,0,391,7,398
20200410,IA,1388,14565,,125,,55,,30,,506,31,,15953,15953,15953,19,2,0,862,118,980
20200410,ID,1353,11741,,,127,,33,,,,24,127,13094,13094,13094,16,6,14,442,121,563
20200410,IL,17887,69640,,3680,,1166,,821,,,596,,87527,87527,87527,17,68,0,5205,1465,6670
20200410,IN,6907,28133,,,,820,,497,,,300,,35040,35040,35040,18,55,0,2351,556,2907
20200410,KS,1166,10248,,,274,,,,,,50,274,11414,11414,11414,20,8,11,579,60,639
20200410,KY,1693,22595,,271,459,105,177,,,464,90,459,24288,24288,24288,21,17,459,2140,347,2487
20200410,LA,19253,73027,,2054,,,,479,,,755,,92280,92280,92280,22,53,0,4391,970,5361
20200410,MA,20878,81564,,2435,2435,,,,,,832,2435,102442,102442,102442,25,107,133,5418,2035,7453
20200410,MD,6968,37480,,,1413,,,,,397,171,1413,44448,44448,44448,24,33,65,2136,783,2919
20200410,ME,586,6088,,,111,,,,,246,17,111,6674,6674,6674,23,1,6,0,26,26
20200410,MI,22783,49261,,3823,,1663,,1394,,56,1281,,72044,72044,72044,26,205,0,3711,1279,4990
20200410,MN,1336,32558,,143,317,64,131,,,732,57,317,33894,33894,33894,27,7,24,1506,94,1600
20200410,MO,3799,36941,,568,,,,,,,96,,40740,40740,40740,29,19,0,1986,260,2246
20200410,MP,11,27,9,,,,,,,,2,,47,38,38,69,0,0,0,0,0
20200410,MS,2469,18632,,,482,,,,,,82,482,21101,21101,21101,28,6,41,0,209,209
20200410,MT,365,7932,,29,41,,,,,165,6,41,8297,8297,8297,30,0,5,426,11,437
20200410,NC,3908,53737,,423,,,,,,,74,,57645,57645,57645,37,9,0,9579,257,9836
20200410,ND,278,9330,,13,36,,,,,105,6,36,9608,9608,9608,38,1,2,609,9,618
20200410,NE,635,8719,,,,,,,,,15,,9354,9354,9354,31,1,0,603,68,671
20200410,NH,819,9139,155,,124,,,,,234,21,124,10113,9958,9958,33,3,6,376,31,407
20200410,NJ,54588,58935,,7570,,1679,,1663,,682,1932,,113523,113523,113523,34,232,0,2770,3561,6331
20200410,NM,1091,26007,,73,,,,18,,217,19,,27098,27098,27098,35,3,0,3065,226,3291
20200410,NV,2584,20165,,282,,,,,,,86,,22749,22749,22749,32,6,0,850,128,978
20200410,NY,170512,247373,,18569,38818,4908,,,,20249,7844,38818,417885,417885,417885,36,777,2242,15761,10575,26336
20200410,OH,5878,52695,,,1755,,548,,,,231,1755,58573,58573,58573,39,18,143,2222,366,2588
20200410,OK,1794,20370,,186,428,122,,,,790,88,428,22164,22164,22164,40,8,13,1775,110,1885
20200410,OR,1321,24306,,146,326,66,,54,,,44,326,25627,25627,25627,41,0,0,0,0,0
20200410,PA,19979,93040,,2072,,,,611,,,416,,113019,113019,113019,42,78,0,5666,1751,7417
20200410,PR,725,5121,1392,,,,,,,,39,,7238,5846,5846,72,6,0,418,42,460
20200410,RI,2015,12281,,169,,45,,26,,35,49,,14296,14296,14296,44,6,0,1599,288,1887
20200410,SC,3065,25118,,,496,,,,,,72,496,28183,28183,28183,45,5,255,543,273,816
20200410,SD,536,7111,,,29,,,,,177,6,29,7647,7647,7647,46,0,2,411,89,500
20200410,TN,4862,57937,,,536,,,,,1145,98,536,62799,62799,62799,47,4,31,2722,228,2950
20200410,TX,11671,104047,,1532,,,,,,1366,226,,115718,115718,115718,48,27,0,8143,1441,9584
20200410,UT,2102,38660,,,183,,,,,,17,183,40762,40762,40762,49,4,15,2263,126,2389
20200410,VA,4509,30950,521,1238,772,457,,287,,,121,772,35980,35459,35459,51,12,87,1966,467,2433
20200410,VI,50,273,45,3,,,,,,43,1,,368,323,323,78,0,0,22,4,26
20200410,VT,679,7553,,32,,,,,,15,24,,8232,8232,8232,50,1,0,0,51,51
20200410,WA,9941,116396,,642,,191,,,,,476,,126337,126337,126337,53,17,0,3852,449,4301
20200410,WI,3068,33225,,,904,190,247,,,,128,904,36293,36293,36293,55,17,61,1801,183,1984
20200410,WV,554,14001,,85,,20,,22,,63,5,,14555,14555,14555,54,0,0,661,31,692
20200410,WY,253,4736,,,37,,,,,105,0,37,4989,4989,4989,56,0,3,816,23,839
20200409,AK,235,6988,,,27,,,,,49,7,27,7223,7223,7223,2,0,0,146,9,155
20200409,AL,2769,18058,,,333,,,,,,74,333,20827,20827,20827,1,8,19,1305,400,1705
20200409,AR,1119,13832,,73,130,,43,31,39,288,21,130,14951,14951,14951,5,3,0,302,119,421
20200409,AS,0,3,2,,,,,,,,0,,5,3,3,60,0,0,0,0,0
20200409,AZ,3018,34160,,,,,,,,,89,,37178,37178,37178,4,9,0,2322,292,2614
20200409,CA,18309,145191,14100,2825,,1132,,,,,492,,177600,163500,163500,6,50,0,17884,1352,19236
20200409,CO,5655,23544,,848,1162,,,,,,193,1162,29199,29199,29199,8,14,83,879,226,1105
20200409,CT,9784,23718,,1464,,,,,,,380,,33502,33502,33502,9,103,0,2463,2003,4466
20200409,DC,1523,7201,,,,,,,,393,32,,8724,8724,8724,11,5,0,358,83,441
20200409,DE,1207,8683,,201,,,,,,173,23,,9890,9890,9890,10,7,0,1055,279,1334
20200409,FL,16364,136185,1395,,2268,,,,,,354,2268,153944,152549,152549,12,45,206,8506,909,9415
20200409,GA,10566,30519,,,2159,,,,,,379,2159,41085,41085,41085,13,17,166,1633,665,2298
20200409,GU,128,593,,14,,2,,2,,33,4,,721,721,721,66,0,0,31,3,34
20200409,HI,435,15316,,,42,,6,,,113,5,42,15751,15751,15751,15,0,0,577,25,602
20200409,IA,1270,13703,,122,,,,,,476,29,,14973,14973,14973,19,2,0,882,125,1007
20200409,ID,1232,11299,,,113,,29,,,,18,113,12531,12531,12531,16,3,20,611,22,633
20200409,IL,16422,64435,,3680,,1166,,821,,,528,,80857,80857,80857,17,66,0,4447,1344,5791
20200409,IN,6351,25782,,,,924,,507,,,245,,32133,32133,32133,18,42,0,856,408,1264
20200409,KS,1106,9669,,,263,,,,,,42,263,10775,10775,10775,20,4,40,532,60,592
20200409,KY,1346,20455,,,,,,,,,73,,21801,21801,21801,21,8,0,0,197,197
20200409,LA,18283,68636,,2014,,,,473,,,702,,86919,86919,86919,22,50,0,4260,1253,5513
20200409,MA,18843,76146,,2302,2302,,,,,,725,2302,94989,94989,94989,25,110,183,5297,2151,7448
20200409,MD,6185,35344,,,1348,,,,,376,138,1348,41529,41529,41529,24,14,138,2411,656,3067
20200409,ME,560,6088,,,105,,,,,202,16,105,6648,6648,6648,23,2,4,0,23,23
20200409,MI,21504,45550,,3826,,1628,,1434,,56,1076,,67054,67054,67054,26,117,0,0,915,915
20200409,MN,1242,31052,,145,293,63,119,,,675,50,293,32294,32294,32294,27,11,22,1453,88,1541
20200409,MO,3539,34955,,568,,,,,,,77,,38494,38494,38494,29,19,0,4172,212,4384
20200409,MP,11,27,9,,,,,,,,2,,47,38,38,69,0,0,0,0,0
20200409,MS,2260,18632,,,441,,,,,,76,441,20892,20892,20892,28,9,31,0,257,257
20200409,MT,354,7506,,13,36,,,,,157,6,36,7860,7860,7860,30,0,5,440,22,462
20200409,NC,3651,44158,,398,,,,,,,65,,47809,47809,47809,37,12,0,4597,225,4822
20200409,ND,269,8721,,14,34,,,,,101,5,34,8990,8990,8990,38,1,0,420,18,438
20200409,NE,567,8116,,,,,,,,,14,,8683,8683,8683,31,2,0,674,48,722
20200409,NH,788,8763,143,,118,,,,,227,18,118,9694,9551,9551,33,0,0,374,0,374
20200409,NJ,51027,56165,,7363,,1523,,1551,,,1700,,107192,107192,107192,34,196,0,3186,3590,6776
20200409,NM,865,22942,,59,,,,18,,201,16,,23807,23807,23807,35,3,0,1491,71,1562
20200409,NV,2456,19315,,282,,,,,,,80,,21771,21771,21771,32,9,0,1067,138,1205
20200409,NY,159937,231612,,18279,36576,4925,,,,18297,7067,36576,391549,391549,391549,36,799,2144,15775,10621,26396
20200409,OH,5512,50473,,,1612,,497,,,,213,1612,55985,55985,55985,39,20,117,2280,364,2644
20200409,OK,1684,18595,,188,415,120,,,,686,80,415,20279,20279,20279,40,1,25,6774,160,6934
20200409,OR,1321,24306,,146,326,66,,54,,,44,326,25627,25627,25627,41,11,2,981,82,1063
20200409,PA,18228,87374,,2051,,,,592,,,338,,105602,105602,105602,42,29,0,5075,1989,7064
20200409,PR,683,4703,1304,,,,,,,,33,,6690,5386,5386,72,9,0,437,63,500
20200409,RI,1727,10682,,160,,45,,26,,35,43,,12409,12409,12409,44,8,0,0,277,277
20200409,SC,2792,24575,,,241,,,,,,67,241,27367,27367,27367,45,4,0,2493,240,2733
20200409,SD,447,6700,,,27,,,,,161,6,27,7147,7147,7147,46,0,1,345,54,399
20200409,TN,4634,55215,,,505,,,,,921,94,505,59849,59849,59849,47,15,56,2959,272,3231
20200409,TX,10230,95904,,1439,,,,,,1101,199,,106134,106134,106134,48,22,0,8999,877,9876
20200409,UT,1976,36397,,,168,,,,,,13,168,38373,38373,38373,49,0,10,2127,130,2257
20200409,VA,4042,28984,627,669,685,469,,285,,,109,685,33653,33026,33026,51,34,70,1984,397,2381
20200409,VI,46,251,42,,,,,,,39,1,,339,297,297,78,0,0,9,1,10
20200409,VT,628,7553,,33,,,,,,15,23,,8181,8181,8181,50,0,0,409,23,432
20200409,WA,9492,112544,,650,,191,,,,,459,,122036,122036,122036,53,16,0,3697,278,3975
20200409,WI,2885,31424,,,843,,230,,,,111,843,34309,34309,34309,55,12,53,1309,129,1438
20200409,WV,523,13340,,,,,,,,,5,,13863,13863,13863,54,1,0,1257,61,1318
20200409,WY,230,3920,,,34,,,,,94,0,34,4150,4150,4150,56,0,1,77,9,86
20200408,AK,226,6842,,,27,,,,,32,7,27,7068,7068,7068,2,1,4,142,13,155
20200408,AL,2369,16753,,,314,,,,,,66,314,19122,19122,19122,1,10,43,3956,250,4206
20200408,AR,1000,13530,,76,130,,43,30,39,208,18,130,14530,14530,14530,5,2,-18,838,54,892
20200408,AS,0,3,2,,,,,,,,0,,5,3,3,60,0,0,0,0,0
20200408,AZ,2726,31838,,,,,,,,,80,,34564,34564,34564,4,7,0,1038,151,1189
20200408,CA,16957,127307,14600,2714,,1154,,,,,442,,158864,144264,144264,6,68,0,11943,1092,13035
20200408,CO,5429,22665,,833,1079,,,,,,179,1079,28094,28094,28094,8,29,85,962,257,1219
20200408,CT,7781,21255,,1308,,,,,,,277,,29036,29036,29036,9,0,0,0,0,0
20200408,DC,1440,6843,,,,,,,,361,27,,8283,8283,8283,11,5,0,231,229,460
20200408,DE,928,7628,,147,,,,,,144,16,,8556,8556,8556,10,0,0,0,0,0
20200408,FL,15455,127679,1324,,2062,,,,,,309,2062,144458,143134,143134,12,13,63,4264,708,4972
20200408,GA,9901,28886,,,1993,,,,,,362,1993,38787,38787,38787,13,33,219,3991,1083,5074
20200408,GU,125,562,,21,,2,,2,,31,4,,687,687,687,66,0,0,33,4,37
20200408,HI,410,14739,,,42,,6,,,113,5,42,15149,15149,15149,15,0,16,1584,23,1607
20200408,IA,1145,12821,,122,193,,,,,431,27,193,13966,13966,13966,19,1,0,1151,97,1248
20200408,ID,1210,10688,,,93,,24,,,,15,93,11898,11898,11898,16,2,10,612,40,652
20200408,IL,15078,59988,,3680,,1166,,821,,,462,,75066,75066,75066,17,82,0,4805,1529,6334
20200408,IN,5943,24926,,,,924,,507,,,203,,30869,30869,30869,18,30,0,1669,436,2105
20200408,KS,1046,9137,,,223,,,,,,38,223,10183,10183,10183,20,11,0,523,146,669
20200408,KY,1149,20455,,,,,,,,,65,,21604,21604,21604,21,6,0,1508,141,1649
20200408,LA,17030,64376,,1983,,,,490,,,652,,81406,81406,81406,22,70,0,6005,746,6751
20200408,MA,16692,70849,,2119,2119,,,,,,615,2119,87541,87541,87541,25,100,288,4579,1588,6167
20200408,MD,5529,32933,,,1210,,,,,365,124,1210,38462,38462,38462,24,21,104,5677,1158,6835
20200408,ME,537,6088,,,101,,,,,187,14,101,6625,6625,6625,23,2,2,0,18,18
20200408,MI,20589,45550,,,,,,,,56,959,,66139,66139,66139,26,114,0,0,766,766
20200408,MN,1154,29599,,135,271,64,105,,,632,39,271,30753,30753,30753,27,5,29,1408,85,1493
20200408,MO,3327,30783,,519,,,,,,,58,,34110,34110,34110,29,5,0,1851,290,2141
20200408,MP,11,27,9,,,,,,,,2,,47,38,38,69,0,0,12,3,15
20200408,MS,2003,18632,,,410,,,,,,67,410,20635,20635,20635,28,8,33,0,88,88
20200408,MT,332,7066,,,31,,,,,135,6,31,7398,7398,7398,30,0,3,400,13,413
20200408,NC,3426,39561,,386,,,,,,,53,,42987,42987,42987,37,7,0,1700,205,1905
20200408,ND,251,8301,,16,34,,,,,98,4,34,8552,8552,8552,38,0,1,835,14,849
20200408,NE,519,7442,,,,,,,,,12,,7961,7961,7961,31,2,0,631,72,703
20200408,NH,788,8389,89,,118,,,,,211,18,118,9266,9177,9177,33,9,15,370,73,443
20200408,NJ,47437,52979,,7026,,1617,,1576,,,1504,,100416,100416,100416,34,272,0,2421,3021,5442
20200408,NM,794,21451,,51,,,,18,,171,13,,22245,22245,22245,35,1,0,312,108,420
20200408,NV,2318,18248,,282,,,,,,,71,,20566,20566,20566,32,13,0,1696,231,1927
20200408,NY,149316,215837,,18079,34432,4593,,,,16353,6268,34432,365153,365153,365153,36,779,2349,14642,10453,25095
20200408,OH,5148,48193,,,1495,,472,,,,193,1495,53341,53341,53341,39,26,141,2137,366,2503
20200408,OK,1524,11821,,188,390,120,,,,686,79,390,13345,13345,13345,40,12,14,0,52,52
20200408,OR,1239,23325,,156,324,61,,58,69,,33,324,24564,24564,24564,41,0,0,1499,58,1557
20200408,PA,16239,82299,,1898,,,,603,,,309,,98538,98538,98538,42,69,0,5580,1680,7260
20200408,PR,620,4266,1160,,,,,,,,24,,6046,4886,4886,72,1,0,300,47,347
20200408,RI,1450,10682,,143,,45,,26,,35,35,,12132,12132,12132,44,5,0,1605,220,1825
20200408,SC,2552,22082,,,241,,,,,,63,241,24634,24634,24634,45,12,0,819,135,954
20200408,SD,393,6355,0,,26,,,,,146,6,26,6748,6748,6748,46,0,3,407,73,480
20200408,TN,4362,52256,,,449,,,,,592,79,449,56618,56618,56618,47,7,41,3520,224,3744
20200408,TX,9353,86905,,1491,,,,,,38,177,,96258,96258,96258,48,23,0,6518,1091,7609
20200408,UT,1846,34270,,,158,,,,,,13,158,36116,36116,36116,49,0,10,1361,108,1469
20200408,VA,3645,27000,,,615,,145,,108,,75,615,30645,30645,30645,51,12,52,1688,312,2000
20200408,VI,45,242,35,,,,,,,39,1,,322,287,287,78,0,0,20,2,22
20200408,VT,605,7144,,35,50,,,,,15,23,50,7749,7749,7749,50,0,5,590,30,620
20200408,WA,9214,108847,,655,,186,,,,,443,,118061,118061,118061,53,14,0,4336,355,4691
20200408,WI,2756,30115,,,790,,218,,,,99,790,32871,32871,32871,55,7,45,1603,178,1781
20200408,WV,462,12083,,,,,,,,,4,,12545,12545,12545,54,0,0,436,50,486
20200408,WY,221,3843,,,33,,,,,62,0,33,4064,4064,4064,56,0,0,54,5,59
20200407,AK,213,6700,,,23,,,,,29,6,23,6913,6913,6913,2,0,0,8,22,30
20200407,AL,2119,12797,,,271,,,,,,56,271,14916,14916,14916,1,6,31,0,151,151
20200407,AR,946,12692,,74,148,,,26,43,142,16,148,13638,13638,13638,5,0,11,722,71,793
20200407,AS,0,3,2,,,,,,,,0,,5,3,3,60,0,0,0,0,0
20200407,AZ,2575,30800,,,,,,,,,73,,33375,33375,33375,4,8,0,722,119,841
20200407,CA,15865,115364,14100,2611,,1108,,,,,374,,145329,131229,131229,6,31,0,12269,1529,13798
20200407,CO,5172,21703,,786,994,,,,,,150,994,26875,26875,26875,8,10,70,880,222,1102
20200407,CT,7781,21255,,1308,,,,,,,277,,29036,29036,29036,9,71,0,1475,875,2350
20200407,DC,1211,6612,,,,,,,,318,22,,7823,7823,7823,11,-2,0,256,114,370
20200407,DE,928,7628,,147,,,,,,144,16,,8556,8556,8556,10,2,0,1307,255,1562
20200407,FL,14747,123415,1407,,1999,,,,,,296,1999,139569,138162,138162,12,60,317,13465,1423,14888
20200407,GA,8818,24895,,,1774,,,,,,329,1774,33713,33713,33713,13,100,442,935,1504,2439
20200407,GU,121,529,,21,,2,,2,,27,4,,650,650,650,66,0,0,24,8,32
20200407,HI,387,13155,,,26,,6,,,89,5,26,13542,13542,13542,15,1,5,0,16,16
20200407,IA,1048,11670,,104,193,,,,,341,26,193,12718,12718,12718,19,1,14,1017,102,1119
20200407,ID,1170,10076,,,83,,21,,,,13,83,11246,11246,11246,16,3,6,182,69,251
20200407,IL,13549,55183,,3680,,1166,,821,,,380,,68732,68732,68732,17,73,0,4503,1287,5790
20200407,IN,5507,23257,,,,924,,507,,,173,,28764,28764,28764,18,34,0,2010,563,2573
20200407,KS,900,8614,,,223,,,,,,27,223,9514,9514,9514,20,2,25,375,55,430
20200407,KY,1008,18947,,,,,,,,,59,,19955,19955,19955,21,14,0,1135,53,1188
20200407,LA,16284,58371,,1996,,,,519,,,582,,74655,74655,74655,22,70,0,4072,1417,5489
20200407,MA,15104,66270,,1831,1831,,,,,,515,1831,81374,81374,81374,25,67,164,3550,1365,4915
20200407,MD,4371,27256,,,1106,,,,,288,103,1106,31627,31627,31627,24,12,47,1684,326,2010
20200407,ME,519,6088,,,99,,,,,176,12,99,6607,6607,6607,23,2,7,0,20,20
20200407,MI,19823,45550,,,,,,,,56,845,,65373,65373,65373,26,118,0,2430,973,3403
20200407,MN,1069,28191,,120,242,64,100,,,549,34,242,29260,29260,29260,27,4,19,1049,83,1132
20200407,MO,3037,28932,,508,,,,,,,53,,31969,31969,31969,29,14,0,1819,315,2134
20200407,MP,8,15,,,,,,,,,2,,23,23,23,69,1,0,2,0,2
20200407,MS,1915,18632,,,377,,,,,,59,377,20547,20547,20547,28,8,-98,0,177,177
20200407,MT,319,6666,,,28,,,,,,6,28,6985,6985,6985,30,0,4,175,20,195
20200407,NC,3221,37861,,354,,,,,,,46,,41082,41082,41082,37,13,0,5,351,356
20200407,ND,237,7466,,18,33,,,,,82,4,33,7703,7703,7703,38,1,1,478,12,490
20200407,NE,447,6811,,,,,,,,,10,,7258,7258,7258,31,2,0,433,38,471
20200407,NH,715,8019,49,,103,,,,,151,9,103,8783,8734,8734,33,0,11,318,46,364
20200407,NJ,44416,50558,,7017,,1651,,1540,,,1232,,94974,94974,94974,34,229,0,2616,3326,5942
20200407,NM,686,21139,,48,,,,18,,133,12,,21825,21825,21825,35,0,0,2627,62,2689
20200407,NV,2087,16552,,282,,,,,,,58,,18639,18639,18639,32,12,0,876,134,1010
20200407,NY,138863,201195,,17493,32083,4593,,,,14590,5489,32083,340058,340058,340058,36,731,1880,11073,8174,19247
20200407,OH,4782,46056,,,1354,,417,,,,167,1354,50838,50838,50838,39,25,140,2128,332,2460
20200407,OK,1472,11821,,186,376,137,,,,612,67,376,13293,13293,13293,40,16,36,10399,145,10544
20200407,OR,1181,21826,,,324,,,69,,,33,324,23007,23007,23007,41,6,66,1157,49,1206
20200407,PA,14559,76719,,1665,,,,548,,,240,,91278,91278,91278,42,78,0,5845,1579,7424
20200407,PR,573,3966,968,,,,,,,,23,,5507,4539,4539,72,2,0,534,60,594
20200407,RI,1230,9077,,123,,40,,26,,35,30,,10307,10307,10307,44,3,0,1678,148,1826
20200407,SC,2417,21263,,,241,,,,,,51,241,23680,23680,23680,45,7,0,4336,368,4704
20200407,SD,320,5948,2,,23,,,,,98,6,23,6270,6268,6268,46,2,0,216,32,248
20200407,TN,4138,48736,,,408,,,,,466,72,408,52874,52874,52874,47,7,56,5188,336,5524
20200407,TX,8262,80387,,1252,,,,,,38,154,,88649,88649,88649,48,14,0,2306,986,3292
20200407,UT,1738,32909,,,148,,,,,,13,148,34647,34647,34647,49,0,10,1190,63,1253
20200407,VA,3333,25312,,,563,,145,,108,,63,563,28645,28645,28645,51,9,66,3669,455,4124
20200407,VI,43,222,20,,,,,,,36,1,,285,265,265,78,0,0,0,0,0
20200407,VT,575,6554,,29,45,,,,,15,23,45,7129,7129,7129,50,0,0,464,32,496
20200407,WA,8859,104511,,641,,190,,,,,429,,113370,113370,113370,53,22,0,4674,336,5010
20200407,WI,2578,28512,,,745,,200,,,,92,745,31090,31090,31090,55,15,77,1938,138,2076
20200407,WV,412,11647,,,,,,,,,4,,12059,12059,12059,54,0,0,2052,67,2119
20200407,WY,216,3789,,,33,,,,,62,0,33,4005,4005,4005,56,0,10,70,6,76
20200406,AK,191,6692,,,23,,,,,,6,23,6883,6883,6883,2,0,3,593,6,599
20200406,AL,1968,12797,,,240,,,,,,50,240,14765,14765,14765,1,5,9,1515,172,1687
20200406,AR,875,11970,,74,137,,,22,39,102,16,137,12845,12845,12845,5,0,7,1558,45,1603
20200406,AS,0,3,2,,,,,,,,0,,5,3,3,60,0,0,0,0,0
20200406,AZ,2456,30078,,,,,,,,,65,,32534,32534,32534,4,1,0,4937,187,5124
20200406,CA,14336,103095,15000,2509,,1085,,,,,343,,132431,117431,117431,6,24,0,0,898,898
20200406,CO,4950,20823,,786,924,,,,,,140,924,25773,25773,25773,8,14,49,1488,385,1873
20200406,CT,6906,19780,,1221,,,,,,,206,,26686,26686,26686,9,17,0,2185,1231,3416
20200406,DC,1097,6356,,,,,,,,287,24,,7453,7453,7453,11,2,0,520,99,619
20200406,DE,673,6321,,101,,,,,,71,14,,6994,6994,6994,10,0,0,0,0,0
20200406,FL,13324,109950,1142,,1682,,,,,,236,1682,124416,123274,123274,12,18,110,8697,1173,9870
20200406,GA,7314,23960,,,1332,,,,,,229,1332,31274,31274,31274,13,18,49,2775,667,3442
20200406,GU,113,505,,21,,2,,,,25,4,,618,618,618,66,0,0,12,1,13
20200406,HI,371,13155,,,21,,6,,,85,4,21,13526,13526,13526,15,0,2,551,20,571
20200406,IA,946,10653,,99,179,,,,,284,25,179,11599,11599,11599,19,3,14,680,78,758
20200406,ID,1101,9894,,,77,,16,,,,10,77,10995,10995,10995,16,0,11,710,24,734
20200406,IL,12262,50680,,,,,,,,,307,,62942,62942,62942,17,33,0,2953,1006,3959
20200406,IN,4944,21247,,,,924,,507,,,139,,26191,26191,26191,18,12,0,3006,533,3539
20200406,KS,845,8239,,,198,,,,,,25,198,9084,9084,9084,20,3,15,763,98,861
20200406,KY,955,17812,,,,,,,,,45,,18767,18767,18767,21,5,0,2066,38,2104
20200406,LA,14867,54299,,1981,,,,552,,,512,,69166,69166,69166,22,35,0,6984,1857,8841
20200406,MA,13739,62720,,1667,1667,,,,,,448,1667,76459,76459,76459,25,78,35,3155,1337,4492
20200406,MD,4045,25572,,,1059,,,,,184,91,1059,29617,29617,29617,24,24,123,844,436,1280
20200406,ME,499,6088,,,92,,,,,158,10,92,6587,6587,6587,23,0,6,0,29,29
20200406,MI,18850,43120,,,,,,,,56,727,,61970,61970,61970,26,110,0,2789,1283,4072
20200406,MN,986,27142,,115,223,57,90,,,470,30,223,28128,28128,28128,27,1,21,1300,51,1351
20200406,MO,2722,27113,,439,,,,,,,39,,29835,29835,29835,29,5,0,2231,355,2586
20200406,MP,8,13,10,,,,,,,,1,,31,21,21,69,0,0,0,0,0
20200406,MS,1738,18632,,,475,,,,,,51,475,20370,20370,20370,28,8,0,13052,100,13152
20200406,MT,299,6491,,,24,,,,,,6,24,6790,6790,6790,30,0,0,174,13,187
20200406,NC,2870,37856,,270,,,,,,,33,,40726,40726,40726,37,2,0,396,285,681
20200406,ND,225,6988,,19,32,,,,,74,3,32,7213,7213,7213,38,0,1,408,18,426
20200406,NE,409,6378,8,,,,,,,,8,,6795,6787,6787,31,0,0,820,46,866
20200406,NH,669,7701,101,,92,,,,,147,9,92,8471,8370,8370,33,0,6,290,48,338
20200406,NJ,41090,47942,,6390,,,,1263,,,1003,,89032,89032,89032,34,86,0,3281,3585,6866
20200406,NM,624,18512,,45,,,,18,,130,12,,19136,19136,19136,35,1,0,2227,81,2308
20200406,NV,1953,15676,,,,,,,,,46,,17629,17629,17629,32,0,0,681,117,798
20200406,NY,130689,190122,,16837,30203,4504,,,,13366,4758,30203,320811,320811,320811,36,599,2111,9873,8658,18531
